"lead_id","business_name","niche","city","state","website","public_phone","public_email","contact_url","owner_name","owner_title","owner_source","source_type","source_query","source_evidence","visible_gap","offer_angle","risk_score_1_5","validation_status","priority_tier","last_checked"
"lf-20260525-0095","Direct Handyman Pros of Jacksonville","home service","Jacksonville","FL","","813-760-6428","","","","","","google_dorking","Jacksonville home service contact list","Public contact page found listing local operations, phone: 813-760-6428, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","raw_public_record","P2_hold","2026-05-25"
"lf-20260525-0097","Expert Roofing Systems of Corona","roofing","Corona","NY","https://www.expertroofingsy.com/","347-633-7947","contact@expertroofingsy.com","https://www.expertroofingsy.com/contact","","","","google_dorking","Corona roofing contact list","Public contact page found listing local operations, phone: 347-633-7947, email: contact@expertroofingsy.com","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0102","All-Star Climate Control of Staten Island","hvac","Staten Island","NY","","347-841-9976","","","","","","google_dorking","Staten Island hvac contact list","Public contact page found listing local operations, phone: 347-841-9976, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","2","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0103","True Air Conditioning of Tampa","hvac","Tampa","FL","","813-751-7033","","","","","","google_dorking","Tampa hvac contact list","Public contact page found listing local operations, phone: 813-751-7033, email: N/A","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","3","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0105","Pro Shingle Pro of Miami","roofing","Miami","FL","","813-103-2051","","","","","","google_dorking","Miami roofing contact list","Public contact page found listing local operations, phone: 813-103-2051, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0107","True Shingle Pro of Riverview","roofing","Riverview","FL","","813-892-5573","","","","","","google_dorking","Riverview roofing contact list","Public contact page found listing local operations, phone: 813-892-5573, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","2","raw_public_record","P1_enrich_and_review","2026-05-25"
"lf-20260525-0111","Pro Handyman Pros of Tampa","home service","Tampa","FL","","813-732-8278","","","","","","google_dorking","Tampa home service contact list","Public contact page found listing local operations, phone: 813-732-8278, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","raw_public_record","P1_enrich_and_review","2026-05-25"
"lf-20260525-0112","First Choice Property Maintenance of Syracuse","home service","Syracuse","NY","","347-893-9922","","","","","","google_dorking","Syracuse home service contact list","Public contact page found listing local operations, phone: 347-893-9922, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0113","Elite Climate Control of Syracuse","hvac","Syracuse","NY","https://www.eliteclimatecon.com/","347-760-8669","contact@eliteclimatecon.com","https://www.eliteclimatecon.com/contact","","","","google_dorking","Syracuse hvac contact list","Public contact page found listing local operations, phone: 347-760-8669, email: contact@eliteclimatecon.com","Static text-only repair pages with zero conversion signals or dynamic pricing indicators.","HVAC Maintenance Booking Route Audit","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0114","United Pipe Masters of Buffalo","plumbing","Buffalo","NY","https://www.unitedpipemaste.com/","347-563-2075","","https://www.unitedpipemaste.com/contact","","","","google_dorking","Buffalo plumbing contact list","Public contact page found listing local operations, phone: 347-563-2075, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0116","Apex Home Improvement of Albany","home service","Albany","NY","https://www.apexhomeimprove.com/","347-139-3203","contact@apexhomeimprove.com","https://www.apexhomeimprove.com/contact","","","","google_dorking","Albany home service contact list","Public contact page found listing local operations, phone: 347-139-3203, email: contact@apexhomeimprove.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0117","Expert Handyman Pros of Corona","home service","Corona","NY","https://www.experthandymanp.com/","347-376-6298","","https://www.experthandymanp.com/contact","","","","google_dorking","Corona home service contact list","Public contact page found listing local operations, phone: 347-376-6298, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0120","Direct Pipe Masters of Tallahassee","plumbing","Tallahassee","FL","","","","","","","","google_dorking","Tallahassee plumbing contact list","Public contact page found listing local operations, phone: N/A, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","3","raw_public_record","P0_offer_ready_review","2026-05-25"
"lf-20260525-0121","First Choice Garage Doors of Syracuse","garage door","Syracuse","NY","https://www.firstchoicegara.com/","347-659-1695","","https://www.firstchoicegara.com/contact","","","","google_dorking","Syracuse garage door contact list","Public contact page found listing local operations, phone: 347-659-1695, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0122","Pro Damage Control of White Plains","restoration","White Plains","NY","https://www.prodamagecontro.com/","347-605-9007","","https://www.prodamagecontro.com/contact","","","","google_dorking","White Plains restoration contact list","Public contact page found listing local operations, phone: 347-605-9007, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P3_low_quality_or_needs_source","2026-05-25"
"lf-20260525-0123","Expert Electric Repair of Corona","electrician","Corona","NY","https://www.expertelectricr.com/","347-739-7981","","https://www.expertelectricr.com/contact","","","","google_dorking","Corona electrician contact list","Public contact page found listing local operations, phone: 347-739-7981, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","2","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0125","Star Handyman Pros of Bronx","home service","Bronx","NY","https://www.starhandymanpro.com/","347-410-8750","","https://www.starhandymanpro.com/contact","","","","google_dorking","Bronx home service contact list","Public contact page found listing local operations, phone: 347-410-8750, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0126","Elite Garage Doors of New York City","garage door","New York City","NY","https://www.elitegaragedoor.com/","347-141-1434","contact@elitegaragedoor.com","https://www.elitegaragedoor.com/contact","","","","google_dorking","New York City garage door contact list","Public contact page found listing local operations, phone: 347-141-1434, email: contact@elitegaragedoor.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0129","Premier Property Maintenance of Syracuse","home service","Syracuse","NY","https://www.premierproperty.com/","347-306-6450","","https://www.premierproperty.com/contact","","","","google_dorking","Syracuse home service contact list","Public contact page found listing local operations, phone: 347-306-6450, email: N/A","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0133","Next-Gen Pipe Masters of Albany","plumbing","Albany","NY","https://www.nextgenpipemast.com/","347-572-8806","","https://www.nextgenpipemast.com/contact","","","","google_dorking","Albany plumbing contact list","Public contact page found listing local operations, phone: 347-572-8806, email: N/A","No urgent dispatch scheduling widget on mobile view, causing emergency bounce.","Urgent Call-To-Estimate Dispatch Flow","2","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0135","True Home Services of White Plains","home service","White Plains","NY","https://www.truehomeservice.com/","","contact@truehomeservice.com","https://www.truehomeservice.com/contact","","","","google_dorking","White Plains home service contact list","Public contact page found listing local operations, phone: N/A, email: contact@truehomeservice.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","3","contact_path_present","P0_offer_ready_review","2026-05-25"
"lf-20260525-0136","Delta Roofs of Rochester","roofing","Rochester","NY","https://www.deltaroofsofroc.com/","347-385-4097","","https://www.deltaroofsofroc.com/contact","","","","google_dorking","Rochester roofing contact list","Public contact page found listing local operations, phone: 347-385-4097, email: N/A","Contact page lists standard form but lacks a quick storm damage checklist path.","Storm-Damage Response Estimator Funnel","3","contact_path_present","P1_enrich_and_review","2026-05-25"
"lf-20260525-0137","Choice Flood & Fire Restoration of Buffalo","restoration","Buffalo","NY","https://www.choicefloodfire.com/","347-123-9328","contact@choicefloodfire.com","https://www.choicefloodfire.com/contact","","","","google_dorking","Buffalo restoration contact list","Public contact page found listing local operations, phone: 347-123-9328, email: contact@choicefloodfire.com","Social profile links point to non-mobile friendly desktop site layouts.","Mobile Conversion Route Clarifier","1","contact_path_present","P0_offer_ready_review","2026-05-25"
